user_id,post_id,author_id,age_group,gender,location,professional_field,experience_years,education,network_size,previous_interactions,post_topic,content_type,engagement,author_user_similarity,topic_similarity,post_age_hours,author_experience,author_network_size,network_distance,interaction_probability,interaction,baseline_score,baseline_rank,rank,quota_rank,quota_score
U1431,P04782,A1192,46-55,Male,Ahmedabad,Computer Science,12.6,Bachelors,111,19,AI,Video,0.4157,0.4934,0.8547,8.7,10.8,506,4,0.6387,0,0.6360686421394348,6,6,4,0.25
U1431,P01654,A1641,46-55,Male,Ahmedabad,Computer Science,12.6,Bachelors,111,19,Finance,Article,0.113,0.8902,0.7423,58.4,4.6,640,2,0.6686,1,0.7264330983161926,1,1,5,0.2
U1431,P03138,A0933,46-55,Male,Ahmedabad,Computer Science,12.6,Bachelors,111,19,Leadership,Text,0.3159,0.4589,0.7175,5.7,5.1,270,1,0.6392,0,0.7035893797874451,2,2,6,0.16666666666666666
U1431,P01025,A1621,46-55,Male,Ahmedabad,Computer Science,12.6,Bachelors,111,19,Design,Text,0.1719,0.9152,0.4313,6.5,2.2,302,3,0.6395,1,0.6070484519004822,7,7,7,0.14285714285714285
U1431,P00516,A1656,46-55,Male,Ahmedabad,Computer Science,12.6,Bachelors,111,19,Data Science,Video,0.5012,0.5574,0.3814,66.2,5.6,175,4,0.384,1,0.39826348423957825,8,8,8,0.125
U1433,P04108,A1941,18-25,Female,Chennai,Data Science,4.7,Bachelors,210,17,AI,Text,0.2193,0.8356,0.8347,16.2,6.7,87,5,0.6567,1,0.699164628982544,1,1,1,1.0
U1433,P02345,A1017,18-25,Female,Chennai,Data Science,4.7,Bachelors,210,17,Machine Learning,Video,0.463,0.5239,0.8518,12.3,3.9,438,3,0.6488,1,0.6590703725814819,2,2,2,0.5
U1433,P00154,A0737,18-25,Female,Chennai,Data Science,4.7,Bachelors,210,17,Leadership,Text,0.6484,0.4654,0.7543,37.3,6.5,138,3,0.5829,1,0.5518661737442017,3,3,3,0.3333333333333333
U1433,P03991,A0055,18-25,Female,Chennai,Data Science,4.7,Bachelors,210,17,Design,Article,0.5986,0.5331,0.5576,4.3,2.1,536,4,0.5535,0,0.48414668440818787,5,5,4,0.25
U1433,P01696,A1153,18-25,Female,Chennai,Data Science,4.7,Bachelors,210,17,Machine Learning,Article,0.2659,0.5493,0.4647,2.0,4.7,645,2,0.5005,1,0.5154508948326111,4,4,5,0.2
U1433,P04492,A1879,18-25,Female,Chennai,Data Science,4.7,Bachelors,210,17,Machine Learning,Job Opportunity,0.5216,0.4834,0.5443,16.2,7.8,862,4,0.4783,1,0.46214616298675537,6,6,6,0.16666666666666666
U1433,P02896,A0248,18-25,Female,Chennai,Data Science,4.7,Bachelors,210,17,Career,Article,0.197,0.2051,0.8331,52.2,4.8,768,2,0.3687,1,0.3670302927494049,7,7,7,0.14285714285714285
U1433,P00720,A0470,18-25,Female,Chennai,Data Science,4.7,Bachelors,210,17,Marketing,Image,0.4493,0.3364,0.5018,18.0,2.8,45,3,0.3972,1,0.35454246401786804,8,8,8,0.125
U1433,P01031,A1236,18-25,Female,Chennai,Data Science,4.7,Bachelors,210,17,Marketing,Video,0.1508,0.8447,0.4799,130.6,11.2,510,4,0.3107,1,0.3114228844642639,9,9,9,0.1111111111111111
U1436,P01876,A0445,56+,Female,Bengaluru,Other,5.6,Masters,238,19,Marketing,Article,0.335,0.8382,0.7223,13.8,20.5,82,4,0.7013,1,0.6842154860496521,1,1,1,1.0
U1436,P00863,A1382,56+,Female,Bengaluru,Other,5.6,Masters,238,19,Software,Image,0.2887,0.8092,0.3089,3.0,7.0,813,4,0.532,1,0.6193485856056213,4,4,2,0.5
U1436,P04652,A1261,56+,Female,Bengaluru,Other,5.6,Masters,238,19,Data Science,Text,0.6094,0.6494,0.736,86.6,7.5,174,5,0.5222,1,0.5901578664779663,5,5,3,0.3333333333333333
U1436,P02093,A1926,56+,Female,Bengaluru,Other,5.6,Masters,238,19,Data Science,Article,0.5984,0.5431,0.8622,18.3,15.2,349,1,0.7586,1,0.667046844959259,2,2,4,0.25
U1436,P00409,A1564,56+,Female,Bengaluru,Other,5.6,Masters,238,19,Design,Text,0.3945,0.5097,0.7232,27.7,5.3,319,2,0.6016,0,0.6521976590156555,3,3,5,0.2
U1436,P02791,A0815,56+,Female,Bengaluru,Other,5.6,Masters,238,19,Software,Job Opportunity,0.0572,0.4469,0.8587,5.1,2.8,127,1,0.6123,1,0.5860738158226013,6,6,6,0.16666666666666666
U1440,P02651,A1026,56+,Male,Other,Finance,7.0,Bachelors,38,23,Leadership,Job Opportunity,0.4126,0.5774,0.8149,46.2,3.0,1203,3,0.6226,1,0.6900894641876221,3,3,1,1.0
U1440,P04311,A1158,56+,Male,Other,Finance,7.0,Bachelors,38,23,Marketing,Text,0.3869,0.7992,0.9132,53.1,5.1,982,3,0.7365,1,0.6837714910507202,4,4,2,0.5
U1440,P04500,A0788,56+,Male,Other,Finance,7.0,Bachelors,38,23,Leadership,Text,0.5095,0.4097,0.4857,47.6,2.8,262,1,0.4902,1,0.6018320918083191,5,5,3,0.3333333333333333
U1440,P02975,A0408,56+,Male,Other,Finance,7.0,Bachelors,38,23,Data Science,Video,0.3443,0.5633,0.5392,40.9,3.2,243,2,0.5252,0,0.5830678343772888,6,6,4,0.25
U1440,P03856,A0946,56+,Male,Other,Finance,7.0,Bachelors,38,23,Career,Article,0.5514,0.4649,0.957,32.2,6.4,356,2,0.7134,1,0.7614454627037048,1,1,5,0.2
U1440,P00174,A1668,56+,Male,Other,Finance,7.0,Bachelors,38,23,Software,Job Opportunity,0.7235,0.4856,0.6794,23.8,5.9,737,1,0.7043,1,0.7208767533302307,2,2,6,0.16666666666666666
U1440,P04741,A1868,56+,Male,Other,Finance,7.0,Bachelors,38,23,Software,Video,0.1561,0.7201,0.6628,113.1,4.3,1026,2,0.4601,1,0.5236851572990417,7,7,7,0.14285714285714285
U1440,P02025,A0121,56+,Male,Other,Finance,7.0,Bachelors,38,23,Marketing,Job Opportunity,0.4425,0.4274,0.2856,5.4,4.6,2716,3,0.4158,1,0.41062697768211365,8,8,8,0.125
U1440,P01049,A1691,56+,Male,Other,Finance,7.0,Bachelors,38,23,AI,Text,0.8203,0.1791,0.0235,12.6,4.5,166,5,0.2343,0,0.1860312521457672,9,9,9,0.1111111111111111
U1441,P00438,A0319,18-25,Male,Other,Data Science,1.3,Bachelors,165,16,AI,Job Opportunity,0.6049,0.7177,0.91,54.0,5.5,905,3,0.6975,1,0.6768795847892761,2,2,1,1.0
U1441,P01397,A1628,18-25,Male,Other,Data Science,1.3,Bachelors,165,16,Career,Article,0.4882,0.7404,0.9481,62.2,2.0,166,3,0.6795,0,0.6509597301483154,3,3,2,0.5
U1441,P03592,A0497,18-25,Male,Other,Data Science,1.3,Bachelors,165,16,Marketing,Article,0.2621,0.4986,0.8878,0.7,2.6,1175,5,0.5371,0,0.6338993906974792,4,4,3,0.3333333333333333
U1441,P04209,A1813,18-25,Male,Other,Data Science,1.3,Bachelors,165,16,Marketing,Video,0.4616,0.6309,0.5683,13.0,4.9,111,5,0.4978,1,0.5026710033416748,7,7,4,0.25
U1441,P01258,A0526,18-25,Male,Other,Data Science,1.3,Bachelors,165,16,Finance,Text,0.6815,0.9008,0.9314,18.7,4.5,298,1,0.8658,1,0.8528333902359009,1,1,5,0.2
U1441,P02740,A0191,18-25,Male,Other,Data Science,1.3,Bachelors,165,16,Data Science,Job Opportunity,0.3805,0.5278,0.5566,39.0,6.4,197,2,0.4645,0,0.5257374048233032,5,5,6,0.16666666666666666
U1441,P03550,A0086,18-25,Male,Other,Data Science,1.3,Bachelors,165,16,Data Science,Text,0.3215,0.5363,0.7143,73.3,8.9,517,1,0.4834,1,0.5076156258583069,6,6,7,0.14285714285714285
U1441,P04410,A1072,18-25,Male,Other,Data Science,1.3,Bachelors,165,16,Design,Text,0.2345,0.5588,0.4713,12.3,3.0,169,3,0.425,0,0.4338124990463257,8,8,8,0.125
U1441,P03133,A1213,18-25,Male,Other,Data Science,1.3,Bachelors,165,16,Design,Text,0.5057,0.3132,0.6227,74.6,2.5,574,2,0.353,0,0.37992262840270996,9,9,9,0.1111111111111111
U1441,P02619,A0222,18-25,Male,Other,Data Science,1.3,Bachelors,165,16,Marketing,Video,0.079,0.7099,0.2091,19.8,4.7,216,3,0.337,0,0.3778541386127472,10,10,10,0.1
U1441,P03106,A0308,18-25,Male,Other,Data Science,1.3,Bachelors,165,16,Design,Article,0.254,0.4356,0.3653,19.0,15.2,192,2,0.3473,1,0.32803767919540405,11,11,11,0.09090909090909091
U1443,P02559,A1320,18-25,Female,Chennai,Other,4.1,Diploma,110,18,Data Science,Text,0.2267,0.7272,0.6223,0.6,2.2,1187,1,0.6763,1,0.7279769778251648,4,4,1,1.0
U1443,P02713,A1589,18-25,Female,Chennai,Other,4.1,Diploma,110,18,Leadership,Article,0.4965,0.8612,0.2826,35.0,8.1,1307,3,0.5471,0,0.5734641551971436,5,5,2,0.5
U1443,P02761,A1670,18-25,Female,Chennai,Other,4.1,Diploma,110,18,Marketing,Video,0.6047,0.7312,0.4133,26.4,6.5,389,4,0.552,1,0.5187950730323792,6,6,3,0.3333333333333333
U1443,P03260,A0781,18-25,Female,Chennai,Other,4.1,Diploma,110,18,Marketing,Job Opportunity,0.5437,0.4723,0.4631,6.3,4.0,351,3,0.4998,1,0.4384498596191406,7,7,4,0.25
U1443,P02895,A1422,18-25,Female,Chennai,Other,4.1,Diploma,110,18,Career,Text,0.2679,0.8289,0.8472,49.9,4.8,144,1,0.7258,1,0.7667316198348999,1,1,5,0.2
U1443,P02183,A0217,18-25,Female,Chennai,Other,4.1,Diploma,110,18,Design,Video,0.3351,0.7454,0.8101,4.6,9.5,169,2,0.7407,1,0.7442001700401306,2,2,6,0.16666666666666666
U1443,P01237,A1578,18-25,Female,Chennai,Other,4.1,Diploma,110,18,Marketing,Text,0.46,0.7612,0.6586,23.9,22.0,376,1,0.7184,1,0.7298175096511841,3,3,7,0.14285714285714285
U1443,P03562,A1572,18-25,Female,Chennai,Other,4.1,Diploma,110,18,Machine Learning,Article,0.2742,0.3892,0.7908,200.9,3.3,1451,3,0.188,0,0.25958505272865295,8,8,8,0.125
U1443,P03401,A0764,18-25,Female,Chennai,Other,4.1,Diploma,110,18,Career,Image,0.2115,0.543,0.3466,4.0,10.4,3967,2,0.4318,0,0.17261341214179993,9,9,9,0.1111111111111111
U1451,P02926,A1486,36-45,Female,Delhi,Marketing,5.8,Masters,580,13,Software,Article,0.1302,0.7981,0.7695,1.3,5.8,469,3,0.6663,1,0.681231677532196,1,1,1,1.0
U1451,P04046,A1936,36-45,Female,Delhi,Marketing,5.8,Masters,580,13,Finance,Image,0.5803,0.6524,0.3259,10.0,6.0,727,1,0.5821,1,0.6644109487533569,2,2,2,0.5
U1451,P03531,A1960,36-45,Female,Delhi,Marketing,5.8,Masters,580,13,AI,Image,0.1651,0.5862,0.8095,13.6,1.9,939,1,0.6308,0,0.6625977158546448,3,3,3,0.3333333333333333
U1451,P04550,A0613,36-45,Female,Delhi,Marketing,5.8,Masters,580,13,Marketing,Text,0.3226,0.2457,0.8875,1.5,2.4,1008,1,0.564,1,0.5998918414115906,4,4,4,0.25
U1451,P01312,A0092,36-45,Female,Delhi,Marketing,5.8,Masters,580,13,Career,Job Opportunity,0.2869,0.1787,0.6753,43.0,5.9,269,5,0.2444,0,0.2617891728878021,5,5,5,0.2
U1461,P02058,A1292,36-45,Male,Pune,Other,2.6,Masters,165,21,Career,Article,0.345,0.6933,0.4903,2.5,3.2,775,2,0.628,0,0.658453106880188,2,2,1,1.0
U1461,P01475,A0192,36-45,Male,Pune,Other,2.6,Masters,165,21,Finance,Image,0.1593,0.8824,0.8734,131.4,8.9,399,3,0.5468,0,0.5659189224243164,3,3,2,0.5
U1461,P02914,A1876,36-45,Male,Pune,Other,2.6,Masters,165,21,Software,Article,0.0314,0.7086,0.4045,11.7,8.4,412,2,0.4974,1,0.5384196043014526,4,4,3,0.3333333333333333
U1461,P04555,A1255,36-45,Male,Pune,Other,2.6,Masters,165,21,Leadership,Article,0.1363,0.931,0.1572,14.5,8.6,186,2,0.5268,0,0.49585700035095215,5,5,4,0.25
U1461,P02083,A1025,36-45,Male,Pune,Other,2.6,Masters,165,21,Leadership,Job Opportunity,0.4058,0.8086,0.5361,22.3,15.5,579,1,0.7048,1,0.7470511198043823,1,1,5,0.2
U1461,P01054,A0297,36-45,Male,Pune,Other,2.6,Masters,165,21,Design,Article,0.4097,0.5489,0.5718,72.1,5.5,408,3,0.4397,0,0.4737611413002014,6,6,6,0.16666666666666666
U1461,P01543,A1135,36-45,Male,Pune,Other,2.6,Masters,165,21,Data Science,Image,0.4908,0.0348,0.7525,50.7,9.5,986,2,0.3606,0,0.46703916788101196,7,7,7,0.14285714285714285
U1461,P02882,A0339,36-45,Male,Pune,Other,2.6,Masters,165,21,Design,Article,0.1628,0.3541,0.5081,10.4,5.4,258,2,0.4042,1,0.4202815890312195,8,8,8,0.125
U1461,P00355,A0307,36-45,Male,Pune,Other,2.6,Masters,165,21,Machine Learning,Job Opportunity,0.1011,0.1192,0.7343,63.1,13.4,312,3,0.2511,1,0.3326544463634491,9,9,9,0.1111111111111111
U1461,P04087,A1160,36-45,Male,Pune,Other,2.6,Masters,165,21,Software,Job Opportunity,0.4479,0.3606,0.6656,101.1,4.8,136,2,0.373,1,0.33107122778892517,10,10,10,0.1
U1461,P00007,A0549,36-45,Male,Pune,Other,2.6,Masters,165,21,Finance,Video,0.6584,0.3732,0.5557,157.5,1.4,381,4,0.2385,1,0.1754956841468811,11,11,11,0.09090909090909091
U1470,P00178,A1101,18-25,Male,Hyderabad,Data Science,2.1,Bachelors,598,20,Software,Text,0.6211,0.7771,0.6007,0.4,2.0,288,4,0.715,1,0.7459238767623901,1,1,1,1.0
U1470,P03644,A1940,18-25,Male,Hyderabad,Data Science,2.1,Bachelors,598,20,Leadership,Text,0.1367,0.732,0.4061,6.3,11.5,44,1,0.5766,0,0.7121585607528687,2,2,2,0.5
U1470,P04899,A1230,18-25,Male,Hyderabad,Data Science,2.1,Bachelors,598,20,Finance,Article,0.5554,0.6414,0.7597,33.8,0.8,203,2,0.6983,1,0.6724853515625,3,3,3,0.3333333333333333
U1470,P04906,A1026,18-25,Male,Hyderabad,Data Science,2.1,Bachelors,598,20,Career,Video,0.3977,0.4343,0.8688,40.0,3.8,912,3,0.564,1,0.6134827733039856,5,5,4,0.25
U1470,P04490,A0296,18-25,Male,Hyderabad,Data Science,2.1,Bachelors,598,20,Career,Video,0.1991,0.53,0.9456,7.4,5.3,221,2,0.6796,1,0.6492026448249817,4,4,5,0.2
U1470,P04130,A1976,18-25,Male,Hyderabad,Data Science,2.1,Bachelors,598,20,AI,Article,0.3087,0.609,0.6658,2.0,5.6,287,2,0.6452,0,0.587040364742279,6,6,6,0.16666666666666666
U1470,P04557,A0715,18-25,Male,Hyderabad,Data Science,2.1,Bachelors,598,20,Design,Image,0.0777,0.1727,0.5642,20.0,9.0,1627,1,0.3284,1,0.3635030686855316,7,7,7,0.14285714285714285
U1470,P02584,A0439,18-25,Male,Hyderabad,Data Science,2.1,Bachelors,598,20,AI,Article,0.1608,0.117,0.6282,4.3,3.4,157,3,0.3184,0,0.32612234354019165,8,8,8,0.125
U1470,P00924,A1252,18-25,Male,Hyderabad,Data Science,2.1,Bachelors,598,20,Marketing,Text,0.3724,0.3663,0.4231,61.0,5.5,357,4,0.2765,0,0.2544744908809662,9,9,9,0.1111111111111111
U1479,P03011,A1213,26-35,Female,Bengaluru,Computer Science,11.3,Bachelors,646,15,Finance,Image,0.6624,0.4728,0.864,2.8,1.9,223,2,0.7445,0,0.7492557764053345,1,1,1,1.0
U1479,P03751,A0459,26-35,Female,Bengaluru,Computer Science,11.3,Bachelors,646,15,Career,Text,0.3797,0.721,0.834,9.0,6.0,300,5,0.6823,1,0.7447814345359802,2,2,2,0.5
U1479,P00880,A1784,26-35,Female,Bengaluru,Computer Science,11.3,Bachelors,646,15,Finance,Job Opportunity,0.7069,0.6084,0.7871,20.8,3.6,687,2,0.753,1,0.7150201797485352,3,3,3,0.3333333333333333
U1479,P04876,A1909,26-35,Female,Bengaluru,Computer Science,11.3,Bachelors,646,15,Software,Image,0.3851,0.7781,0.686,6.8,1.8,297,3,0.7131,1,0.7132553458213806,4,4,4,0.25
U1479,P04332,A1788,26-35,Female,Bengaluru,Computer Science,11.3,Bachelors,646,15,Software,Text,0.6127,0.7257,0.4367,8.4,1.9,447,3,0.6501,0,0.6100278496742249,5,5,5,0.2
U1479,P00153,A1249,26-35,Female,Bengaluru,Computer Science,11.3,Bachelors,646,15,Finance,Text,0.1012,0.7251,0.5497,4.2,7.9,198,5,0.5053,1,0.6000695824623108,6,6,6,0.16666666666666666
U1479,P04877,A0062,26-35,Female,Bengaluru,Computer Science,11.3,Bachelors,646,15,Leadership,Job Opportunity,0.3945,0.4696,0.7735,43.0,7.9,155,3,0.5407,1,0.5785337090492249,7,7,7,0.14285714285714285
U1479,P04056,A1718,26-35,Female,Bengaluru,Computer Science,11.3,Bachelors,646,15,Marketing,Article,0.2604,0.5059,0.9519,27.1,1.2,192,2,0.6567,1,0.5736923813819885,8,8,8,0.125
U1479,P04841,A1114,26-35,Female,Bengaluru,Computer Science,11.3,Bachelors,646,15,Career,Video,0.1618,0.4638,0.6717,0.6,2.5,328,5,0.4505,0,0.49512746930122375,9,9,9,0.1111111111111111
U1479,P03528,A0974,26-35,Female,Bengaluru,Computer Science,11.3,Bachelors,646,15,Leadership,Image,0.5563,0.5141,0.7962,62.7,1.2,465,4,0.5451,1,0.48700571060180664,10,10,10,0.1
U1479,P00238,A1147,26-35,Female,Bengaluru,Computer Science,11.3,Bachelors,646,15,AI,Video,0.187,0.3796,0.8164,56.8,9.7,362,3,0.4298,1,0.47420838475227356,11,11,11,0.09090909090909091
U1479,P01663,A1363,26-35,Female,Bengaluru,Computer Science,11.3,Bachelors,646,15,Leadership,Text,0.5895,0.2366,0.5778,2.3,3.0,374,4,0.4438,1,0.3161686360836029,12,12,12,0.08333333333333333
U1479,P02582,A0608,26-35,Female,Bengaluru,Computer Science,11.3,Bachelors,646,15,Data Science,Video,0.6151,0.1592,0.3434,14.8,6.3,180,4,0.2993,0,0.2510893642902374,13,13,13,0.07692307692307693
U1479,P00490,A0977,26-35,Female,Bengaluru,Computer Science,11.3,Bachelors,646,15,Career,Text,0.5185,0.2407,0.3105,50.8,3.5,354,3,0.2674,1,0.23784682154655457,14,14,14,0.07142857142857142
U1491,P01591,A0592,18-25,Male,Other,Data Science,8.2,Bachelors,196,13,Design,Video,0.2307,0.6331,0.8979,5.5,4.6,649,3,0.6573,0,0.6577065587043762,1,1,1,1.0
U1491,P00106,A0393,18-25,Male,Other,Data Science,8.2,Bachelors,196,13,Design,Article,0.2899,0.774,0.6247,53.1,3.7,363,1,0.6018,1,0.5964173078536987,3,3,2,0.5
U1491,P00786,A0355,18-25,Male,Other,Data Science,8.2,Bachelors,196,13,Machine Learning,Image,0.2386,0.7071,0.7976,4.4,17.6,173,4,0.6263,1,0.5331597924232483,4,4,3,0.3333333333333333
U1491,P04956,A0343,18-25,Male,Other,Data Science,8.2,Bachelors,196,13,Machine Learning,Text,0.3679,0.5826,0.5386,3.1,4.5,138,3,0.5274,1,0.49731889367103577,5,5,4,0.25
U1491,P04283,A1288,18-25,Male,Other,Data Science,8.2,Bachelors,196,13,Software,Video,0.3261,0.4106,0.7434,35.9,4.4,126,1,0.5163,0,0.6051757335662842,2,2,5,0.2
U1491,P03818,A0826,18-25,Male,Other,Data Science,8.2,Bachelors,196,13,Leadership,Image,0.3648,0.3208,0.7663,12.6,4.0,52,3,0.4734,0,0.4922695457935333,6,6,6,0.16666666666666666
U1491,P03321,A1299,18-25,Male,Other,Data Science,8.2,Bachelors,196,13,Software,Article,0.1582,0.636,0.7085,53.8,2.1,163,3,0.4673,0,0.48870888352394104,7,7,7,0.14285714285714285
U1491,P01961,A1843,18-25,Male,Other,Data Science,8.2,Bachelors,196,13,Design,Text,0.5091,0.2036,0.6727,8.6,1.5,176,1,0.4877,0,0.4047769010066986,8,8,8,0.125
U1491,P03150,A0352,18-25,Male,Other,Data Science,8.2,Bachelors,196,13,Software,Video,0.1603,0.5904,0.61,50.8,3.3,671,4,0.3791,0,0.3271791636943817,9,9,9,0.1111111111111111
U1491,P04710,A1780,18-25,Male,Other,Data Science,8.2,Bachelors,196,13,Career,Image,0.4652,0.6899,0.0807,32.1,6.6,467,4,0.3298,0,0.29417163133621216,10,10,10,0.1
U1491,P02314,A0629,18-25,Male,Other,Data Science,8.2,Bachelors,196,13,Career,Text,0.4298,0.2643,0.3446,56.0,9.9,84,1,0.2785,0,0.25249117612838745,11,11,11,0.09090909090909091
U1494,P04964,A0466,36-45,Male,Mumbai,Finance,0.3,Masters,986,24,Data Science,Job Opportunity,0.9136,0.5366,0.2749,2.2,3.9,477,2,0.6381,0,0.7519416213035583,1,1,1,1.0
U1494,P01814,A1106,36-45,Male,Mumbai,Finance,0.3,Masters,986,24,Design,Article,0.643,0.9377,0.277,15.9,3.5,170,4,0.6694,1,0.6200621128082275,2,2,2,0.5
U1494,P01617,A1204,36-45,Male,Mumbai,Finance,0.3,Masters,986,24,Design,Image,0.2314,0.5098,0.1404,48.1,3.4,85,1,0.3312,0,0.29293951392173767,3,3,3,0.3333333333333333
U1494,P02665,A0737,36-45,Male,Mumbai,Finance,0.3,Masters,986,24,Career,Image,0.2477,0.3774,0.6652,54.1,14.4,123,4,0.3786,0,0.28149595856666565,4,4,4,0.25
U1496,P01610,A0283,36-45,Male,Chennai,Business,8.3,Bachelors,288,26,Career,Article,0.1651,0.4481,0.8408,23.4,10.1,945,3,0.5837,0,0.7002108097076416,1,1,1,1.0
U1496,P01934,A0453,36-45,Male,Chennai,Business,8.3,Bachelors,288,26,Marketing,Image,0.5878,0.7892,0.2932,2.4,1.1,163,2,0.7011,0,0.6380914449691772,2,2,2,0.5
U1496,P01937,A0310,36-45,Male,Chennai,Business,8.3,Bachelors,288,26,Leadership,Article,0.3765,0.5356,0.8325,12.3,4.8,241,5,0.6365,1,0.5958313941955566,3,3,3,0.3333333333333333
U1496,P04522,A0917,36-45,Male,Chennai,Business,8.3,Bachelors,288,26,Design,Image,0.2285,0.3694,0.6818,18.5,3.7,314,3,0.5048,0,0.4527946710586548,5,5,4,0.25
U1496,P04605,A0746,36-45,Male,Chennai,Business,8.3,Bachelors,288,26,Leadership,Text,0.3211,0.3952,0.5185,16.2,6.6,392,1,0.5433,0,0.48922768235206604,4,4,5,0.2
U1496,P01567,A1386,36-45,Male,Chennai,Business,8.3,Bachelors,288,26,Machine Learning,Video,0.4501,0.5863,0.4087,25.5,6.4,95,3,0.544,1,0.4395587742328644,6,6,6,0.16666666666666666
U1496,P01883,A0137,36-45,Male,Chennai,Business,8.3,Bachelors,288,26,Software,Video,0.4057,0.1722,0.4394,3.3,4.2,463,2,0.4157,0,0.3627513647079468,7,7,7,0.14285714285714285
U1496,P02277,A0376,36-45,Male,Chennai,Business,8.3,Bachelors,288,26,Career,Text,0.2301,0.1165,0.2658,6.8,8.7,408,3,0.2501,0,0.2825320363044739,8,8,8,0.125
U1496,P03488,A1332,36-45,Male,Chennai,Business,8.3,Bachelors,288,26,Marketing,Image,0.4296,0.1522,0.6134,66.8,8.8,731,1,0.3926,0,0.27665844559669495,9,9,9,0.1111111111111111
U1496,P00453,A1670,36-45,Male,Chennai,Business,8.3,Bachelors,288,26,Data Science,Video,0.1042,0.3436,0.3049,13.7,10.7,243,2,0.345,0,0.23789376020431519,10,10,10,0.1
U1500,P03830,A1559,36-45,Female,Mumbai,HR,11.6,Bachelors,1207,24,Machine Learning,Text,0.0606,0.578,0.9475,42.2,1.9,1021,4,0.6037,1,0.6518328785896301,1,1,1,1.0
U1500,P04257,A0062,36-45,Female,Mumbai,HR,11.6,Bachelors,1207,24,Finance,Job Opportunity,0.6663,0.5712,0.4432,30.9,8.1,332,4,0.5761,0,0.649753749370575,2,2,2,0.5
U1500,P02650,A1033,36-45,Female,Mumbai,HR,11.6,Bachelors,1207,24,Data Science,Text,0.3959,0.7039,0.4521,51.5,9.2,264,4,0.5312,0,0.6164053082466125,3,3,3,0.3333333333333333
U1500,P03309,A0909,36-45,Female,Mumbai,HR,11.6,Bachelors,1207,24,AI,Text,0.4033,0.6984,0.3211,7.4,1.9,997,2,0.6253,1,0.5908037424087524,4,4,4,0.25
U1500,P02607,A1970,36-45,Female,Mumbai,HR,11.6,Bachelors,1207,24,Leadership,Text,0.3859,0.6844,0.3429,24.2,3.0,870,2,0.5909,0,0.5376923084259033,5,5,5,0.2
U1500,P03139,A1111,36-45,Female,Mumbai,HR,11.6,Bachelors,1207,24,Leadership,Text,0.5697,0.5927,0.5167,17.5,15.4,422,4,0.6167,0,0.48239657282829285,6,6,6,0.16666666666666666
U1500,P02000,A0534,36-45,Female,Mumbai,HR,11.6,Bachelors,1207,24,Software,Article,0.2877,0.464,0.7609,72.5,12.3,107,3,0.5033,1,0.4721250832080841,7,7,7,0.14285714285714285
U1500,P02456,A0530,36-45,Female,Mumbai,HR,11.6,Bachelors,1207,24,Career,Image,0.2149,0.1062,0.2518,0.8,3.7,548,5,0.2084,1,0.20850305259227753,8,8,8,0.125
U1506,P03486,A0550,26-35,Male,Chennai,Engineering,1.9,Masters,318,19,Machine Learning,Text,0.3103,0.6782,0.9186,5.4,3.1,515,4,0.6972,1,0.7261704802513123,1,1,1,1.0
U1506,P04826,A0143,26-35,Male,Chennai,Engineering,1.9,Masters,318,19,Software,Job Opportunity,0.6157,0.5202,0.6615,10.6,3.6,390,2,0.6537,1,0.655380368232727,3,3,2,0.5
U1506,P00727,A1679,26-35,Male,Chennai,Engineering,1.9,Masters,318,19,Machine Learning,Job Opportunity,0.6925,0.2678,0.3374,2.5,0.7,108,1,0.4648,0,0.5927732586860657,4,4,3,0.3333333333333333
U1506,P04532,A1015,26-35,Male,Chennai,Engineering,1.9,Masters,318,19,Design,Text,0.2221,0.3759,0.8513,7.6,3.8,114,2,0.5648,0,0.5826317667961121,5,5,4,0.25
U1506,P02478,A1466,26-35,Male,Chennai,Engineering,1.9,Masters,318,19,Leadership,Text,0.5495,0.4839,0.7533,37.3,7.8,349,1,0.637,1,0.6961063742637634,2,2,5,0.2
U1506,P01676,A1197,26-35,Male,Chennai,Engineering,1.9,Masters,318,19,Machine Learning,Text,0.2944,0.6308,0.7905,5.9,10.1,265,4,0.6225,1,0.5553662776947021,6,6,6,0.16666666666666666
U1506,P02870,A0225,26-35,Male,Chennai,Engineering,1.9,Masters,318,19,Leadership,Job Opportunity,0.2724,0.1202,0.8119,12.2,4.5,93,3,0.3943,0,0.5155633091926575,7,7,7,0.14285714285714285
U1506,P02814,A1987,26-35,Male,Chennai,Engineering,1.9,Masters,318,19,Data Science,Job Opportunity,0.593,0.5048,0.1661,10.6,7.3,229,2,0.4348,1,0.5147508978843689,8,8,8,0.125
U1506,P02698,A1416,26-35,Male,Chennai,Engineering,1.9,Masters,318,19,AI,Video,0.2904,0.4636,0.2924,39.4,12.0,253,1,0.3628,1,0.42384225130081177,9,9,9,0.1111111111111111
U1506,P00032,A0973,26-35,Male,Chennai,Engineering,1.9,Masters,318,19,Marketing,Video,0.4895,0.2649,0.2987,4.6,9.7,852,1,0.3887,0,0.4229259788990021,10,10,10,0.1
U1506,P04339,A1923,26-35,Male,Chennai,Engineering,1.9,Masters,318,19,Design,Text,0.7199,0.3657,0.2796,59.4,4.5,925,2,0.3547,1,0.4167843759059906,11,11,11,0.09090909090909091
